product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_name,review_title,review_content,category_encoded
B09KH58JZR,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable 1.2 Meter with Charge & Sync Function for All Type-C Devices (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.7091142975359594,-0.9329265913854088,-0.4510724061488271,-0.1951469011828075,-0.4901546437364899,"[CHARGE & SYNC FUNCTION]- This cable comes with charging & Data sync function for smartphones|[HIGH QUALITY MATERIAL]- TPE + Nylon Material to make sure that the life of the cable is enhanced significantly|[LONG CORD]- The Cable is extra thick 1.2 meter long, optimized for an easy use for your comfort at home or office|[MORE DURABLE]-This cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using|[UNIVERSAL COMPATIBILITY]-Charge for all Type C USB connectivity devices including MacBook 12 inch, Nexus 5x, Nexus 6p, OnePlus 2, pixel c, Lumia 950, Lumia 950 xl, Nokia n1, etc.","Rathod Lakhan,Manas Pawar,Gerald,SHIVAM PURE,SyedShoaib Afnan,Raj,Junaid shaikh,Suresh S","Fast charging cable,Good product,Don't buy,Excellent design and Material quality,  Amazing Charging speed,it support's fast charging and also support android auto for car,Good type c cable in less price,Fast charging not support,NOT A FAST CHARGING CABLE","It's awesome product. Fast mobile charging cable. I like it.,Good product just wish it was available in black white gets dirty easily.,For a month I had no issues with this, then it started becoming more and more useless. Don't buy it. It looks alright but it is as bad as a local cable. My phone charges slowly, have to disconnect and connect the cables from the ports and reassemble them and still it would reduce the battery. I haven't used a worse cable. Very disappointing and money waste. Also, the packaging was open and not sealed when I recieved it. The seller is a fraud.,Little more grip should be given while plugin out on type-C pin side.so, it can smoothly remove instead of sudden out with little jerk.,first of all it has 'L' shaped port for easy to use while on charge as i'am using it for my car for android auto.over-all its excellent.,https://m.media-amazon.com/images/I/81UCbJvmdmL._SY88.jpg,Realme 6 30W fast charging adapter. Its a slow charging cable vooc not support,Though they call it as fast charging cable, it actually is NOT a fast charging cable.I tried it with my samsung fast charging adapter. Its a slow charging cable, but the look, sturdiness etc are impressive.Planning to return the product.",9
B08RP2L2NL,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable 4Ft/1.2m 3-in-1 USB Charge Cord Compatible with Phone/Type C/Micro USB for All Android and iOS Smartphones (Random Colour)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.3318594545353991,-0.1361503911203656,0.485770283544891,-2.553879011131525,-0.5095674543591956,"One for All: Charge any of your devices with the 3-in-1 retractable charging cable, built-in Micro USB, USB-C, and iOS connectors.|No need to carry any other cables when you are in a car, office ,travelling or house guests,it was created exclusively for the purposes of convenient charging several devices simultaneously or individually.|Compatible iPhone 11 Pro i Phone 11 iPhone 11 Pro Max iPhone XR iPhone XS iPhone XS Max iPhone X iPhone 8 iPhone 8 Plus iPhone 7 iPhone 7 Plus iPhone SE iPhone 6s iPhone 6s Plus iPhone 6 iPhone 6 Plus iPhone 5s i-Pad Air (3rd generation) i-Pad mini (5th generation) i-Pad (6th generation) i-Pad Pro 12.9-inch (2nd generation) i-Pad Pro 10.5-inch (5th generation) i-Pad Pro 9.7-inch Pro 12.9-inch (1st generation) i-Pad Air 2 i-Pad mini 4 i-Pad mini 3 i-Pad Air mini 2 iPod touch (6th generation)|Flexible Cable Length: Easy to coil and organize Rope Streamer, without tangles. Keeping the cable organized when you don't want to use that length or shape storage you like sometimes.","PARVEJ MALLICK,Akshay B,URMaddy,Raja Babu,Satish,kapil,Krish,Capt Rohit Das","Good,Not happy with this product.,👍Quality,Not bad,good to charge at home, not in vehicles,Easy to store and use built in quality of plastic roll could have been better,Good,A useful device.","Slow charging, charging speed is not fast,Not happy with this product bcoz this is a highly priced as compared to its quality and the wire is not actually retracted easily. Need to push in byhand.Scrumbles within the case. Not recommended,It doesn't support Apple car play connectivity. Good quality. BUT 👎When winding down the cable most of the times gets entangled.,Usefull,charges, but doesn't support Apple car play,Built in quality of plastic roll could have been better,Useful, 3 types  in one time charging,The device gets tangled easily if you don't reel it in and out with both ends tangential to the housing reel. Otherwise it is a compact and useful device to have in your car.",9
B0B4G2MWSB,"Lapster 5 pin mini usb cable, usb b cable,camera cable usb2.0 for External HDDS/Card Readers/Camera etc.",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.877089081645698,-0.1361503911203656,1.5267066054268,-0.5882689195075925,-0.5033136630176528,"-mini usb cable is easy to plug and play connections with digital cameras , mobile phones, MP3 players, PDAs, External Hard Drives.|Compatibility with USB 1.0, 1.1 and 2.0.|This Camera cable transfer your pictures from your digital camera to your PC.|Connect a peripheral with a 5-Pin Mini-USB port to an USB Hub or USB port on PC|Warranty-1 year","pruthvi natraj,Phani,Amazon Customer,TechDevoteeIndia,Devanand S B,Anuradha Banerjee,xxxxxxxxxxxxxxxxxxxxxx,chintan","A well-priced product.,Lenthy cord.,Product is working as expected.,Lengthy cable, works for car dashcam,Product is okay but they give 50rs for giving 5 stars.,Misleading length (1.2m), rest fine,Good Product,Good","i am writing this review after 2 months, the first cable had a cut and had to be replaced, the second cable is working fine, no issues, using it to charge me PS3 controller, works fine, at a good price, planning to pick up another one as a spare.,Product OK.,I bought this cable to charge my 10w Bluetooth speaker and its working as expected.,It's lengthy and usable for car dashcam.Quality is average and micro type B end does sit very tight.Otherwise, it's all good.But keep checking price of amazon basics cable of this type , price drops many times. That's better quality.,This is one of the good product in this price range. Quality is okay,Using it for my laptop cooling pad. Overall build looks sturdy, but longevity cannot confirm. Also, YOU CANNOT CONNECT 2 PCs USING A MALE TO MALE USB. THAT IS NOT HOW IT WORKS. Stop writing negative reviews after using this cable for something that it was NOT intended for.Can confirm that it is ~1.2m as most other products and not 1.5m as the seller claims both in title and on stickers on the product.No review mentions this. But I needed a 1.5m length for perfect use. So disappointed as I have to rotate the cooling pad and use it (cable falls short by around 15cm).,It works well. The cable is soft and flexible. In all probability, it will last long also.,But pover quality",9
B0B21C4BMX,"Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable with 3.0A Output, Tangle Resistant, 1.2M Length, Nylon Braided(Zebra)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.6595479677986595,-0.2689464244978728,1.0062384444858454,-1.3745129561571665,-0.5417809941341215,3.0A Output|PVC + Nylon Braided|Tangle Resistant|1.2M Length,"SyedShoaib Afnan,Deepak Gogia,stuartb4u,Ramanasai Rupanagudi Venkata,ABC Thiruvananthapuram,Aneesh Suresh,SunDeeP ChebrolU,harsh shah","its not for fast charging as per my use and this don't support in car for android auto.,Great,Can be used as spare in an emergency.,Good,good for car drives,Not worth Doesn't charge,Good one from portronics,Excellent cable","i like the made of the product but it doesn't support fast charging  and it dont connect to android auto in car.,Great,Connectors are compatible. Charging power delivery depends on the adapter used. Build quality is good. Suitable lenght.,3 leads working,user friendly for car drives,Doesn't charge proper, tried all possible ways. It is so slow and can support only one device at a time.,Quality, toughness and power supply are giving you the best 👌 👍.,Product is superb, Cable is durable and thick nylon string is used.3 pins are most useful.My 5000 mah mobile battery can charge in 2 hrs fully. Other devices can charge early.While charging no device's are hitting.",9
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3.1157541471923493,1.1918099426547062,-1.8563364406894045,0.9842191537915548,-0.4825328355389847,Charges Usb-Pd Enabled Iphones/Ipads From Zero To 50% When Paired With 18W Or Higher Usb-C Charger,"Ganesh,P P.,anas,Dr G S Santosh,Amit Benwal,jaswant sai,Vinod Gahlot,Piyush Handa","Perfect product,Better than the original cable,Better then original,Good,The Very Best,Works absolutely fine,Charging is very slow.,Best Product","Good cable. got original product and it is durable and light weight,Quality is top notch and also tough as hell very much durable and charges the devices just like the original brand cable. Never have to worry about wear and tear of cables.,Fast charging, built quality super,Using to charge I phone X with Samsung 25 watt charger, it works fine, charges the phone in 90 minutes,  lets see how long it lasts , till now no issues,100% Original Product from Belkin,Works absolutely fine,,Much Better Quality than Apple with Fast Charging Support..",9
B09QGZM8QB,"Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable Compatible For Samsung S22 S20 Fe S21 Ultra A33 A53 A01 A73 A70 A51 M33 M53 M51 M31(2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.1886678352943105,-0.1361503911203656,0.2255362030744137,0.5910971354667661,-0.4546839209711771,"【NOTE before purchase】: This is a USB C to USB C cable, which means it has the same USB C plug on both ends, please be aware that this is not a USB C to USB A cable. Besides, you may need a USB C wall charger to charge your device.|【65W High Speed Charging】: Output power up to 20V 3.25A, which is ensured by high-speed safe charging, and the USB 2.0 supports data transfer speed can reach 40~60MB/S (480Mbps). NOTE: This product DO NOT support video output and monitor connection.|【Compatibility List】: This USB C to USB C 2M/6ft cable compatible with Samsung Galaxy S21 S21+ / S20 S20+ S20 Ultra Note10/Note 10 Plus,S20, S21 Ultra, iPad Air 2020 10.9‘’ (Gen 4), iPad Pro 12.9'' Gen3 (2018) , iPad Pro 11'' (2018), Nexus 6P/5X , Compatible with Macbook with the original charger (View Product Description for details)|【Military grade material】: Strong military fiber, the most flexible, powerful and durable material, makes tensile force increased by 200%. Special Strain Relief design, can bear 10000+ bending test. Premium Aluminum housing makes the cable more durable|【Quick/Fast Charging 】: Build-in Emark smart chip, which makes this USB C to USB C PD cable strong enough to support max 3.25A current 65W power through, as well as support fast charging for more phone, like Pixel 2 XL,Samsung Galaxy Note 10,Nexus 5X/6P and more Type C devices. You need a USB C wall charger to charge your device and we recommend using the original wall charger.","sameer Dubey,virender,Amazon Customer,Jay,Siddharth,Kaveri Pramod,Ravinder yadav,RAKESH SWAIN","Good material, fast charging,Costly but good product,Support type c super fast charging,Good quality,Sturdy cable & has decent charging capabilities.,Good buy.,Gud product.,Very good product","Material os very good, initially charges very fast but after 7 months saw a diffrence in speed, I contacted seller for warranty, within 1 day they delivered me new one without any cost.Great product  good service.,Costly but good product,Wire can be a bit soft..it is very hard to get it fold,Product is good but I need replacement asap. Cause it's stopped working.,The cable is physically resilient and looks good too. The cable stopped working in 7 months - contacted customer support and they ensured a replacement soon. All in all, a hassle-free warranty claim.Shall share an update once I get the replacement.,Very sturdy cable, best fit for rough n tough use.,Very nice cable,Very good product",9
B09X79PP8F,"MI 2-in-1 USB Type C Cable (Micro USB to Type C) 30cm for Smartphone, Headphone, Laptop (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.7944785320835315,-1.065722624762916,-0.8154001188074953,-0.9813909378323794,-0.5434421574592188,Fast Charging and Data Transfer|High Quality Design,"Amazon Customer,Amrit V.,Mahender singh,pala pothuraju,Kishan Patel,Amazon Customer,Amazon Customer,vikram gaikwad","Very useful,Good Product,Good,Very very short wire,Good quality, suitable to use with Powerbank,Great,Not satisfactory,bad not use no working usb cebels no replec prodacts","The 2 in 1 charger is very much useful as there are still people who uses micro usb as well as c,Nice cable 👌🏼  2 in 1 , budget product and durable,Good,I am not satisfied 🙈,Quality of product is good. Fast charging supported. Cannot use with wall chargers as the length is short. Good to use with Powerbank and laptops.,Justifying price,Wire size too small,not woking prodact amazon isuss cebals bad prodactsi i am nit use this prodatcs not retun track pleess pikup prodacts",9
B082T6GVG9,"AmazonBasics New Release ABS USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad Tablet (3-Ft, White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0.6099008104732989,0.5291577361009453,-0.0867446934901589,0.197975117141981,0.8317405010821087,Added Protection: An Additional Layer Of Protection Has Been Added To The Lightning And Usb Ends To Improve Durability And Reduce Fraying;,"Ranjith,Amazon Customer,Rajneesh s vaid,Heera,Bavanbir Singh,Kiran Kumar SS,Vanshik Kamboj,Unknown","Sturdy and good quality,Small cable, works fine,Average,Good one,It affects iPhones’ battery health,Did not like,awesome product,Good","https://m.media-amazon.com/images/I/71SaXlf9TZL._SY88.jpg,Small cable otherwise good,,I like the product.,Quality is good but after a month immediately I lose 9% of battery health so that’s why I stop using it,Not sturdy, cable will break in just weeks,i suggest this product,Nice",9
B0B4HKH19N,"pTron Solero 331 3.4Amps Multifunction Fast Charging Cable, 3-in-1 USB Cable Micro USB/Type-C/iOS, Made in India, Durable & Strong & Tangle-free 118cm in Length (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.601720583105143,-0.2264516938170705,0.9021448122976546,-0.9813909378323794,-0.5110657585347735,"Fast Charging - All combined 3-in-1 USB cable supports fast charging with a speed of up to 3.4Amps to all your gadgets including smartphones, tablets, Bluetooth speakers, and much more.|Wide Compatibility - Solero 331 universal fast charging cable can Simultaneously Charge Android, iOs & Type-C devices. Proudly Made in India.|Ultra Durable USB Cable - The cable is crafted with a thick PVC jacket giving you an extra tough cable with 10000+ bends lifespan cycle. It can easily handle daily wear and tear.|Convenient Length - This multi-pin USB cable comes with an ideal length of 118cm which eliminates the struggle of finding nearby switchboards.|6 months manufacturer warranty from the date of purchase on manufacturing defects only. Please note this cable is only for charging and does not support data transfer.","Placeholder,श्रीPKजी,Gauri salkar,aQeel,Ashish Raj Arora,Ankit,Amazon Customer,Ramamoorthy Jaykumar","The metal pin is losing it's strength,Sahi h bs 44 rupe ki and dilivery charge 40,Good Charging cable,Good sturdy micro usb cable with good charging speeds,Cheapest micro USB cable in the market,boat is better than this,I bought this for 199rs best charging cable for all mobiles,Good","It's a good data cable and I recommend it to purchase,the only issue was the metal pin is not fixed firmly so it has become loose,otherwise no issue,must purchase,https://m.media-amazon.com/images/I/615SgnWv1ML._SY88.jpg,Charging cable which is sturdy it's not a fast charging cable but the three outlets does the job.,Good sturdy micro usb cable with good charging speeds. Please don't raise prices,Nice product, a simpla microusb cable,😂,Best for this price,Good one",9
B071SDRGWL,"boAt Type-c A400 Type-c to USB A Cable for All Type C Phones (Lg nexus 5x), 1Mtr(Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.326352084564588,-0.5345384912528871,-0.2949319578665407,0.5910971354667661,0.1330421778142258,"Support The Maximum 3A Fast Charging And The Speed Of Data Sync Up To 480 Mbps|One End Normal Usb Type A And Other End Usb Type C|Aesthetically Designed, Aluminium Ends, With High-Density Boat'S Premium Nylon Braiding Wrapped Around The Entire Length Of The Tangle Free Cable For Reinforcement And Added Durability|Special Reversible Type-C To Usb A Male User-Friendly Design Helps You Insert The Connector In A Right Way All The Time|2 years warranty from the date of purchase","GHOST,Amazon Customer,A Vase,Mani Jha,Anu B,Ganesh Inguva,Prabhu,Amazon Customer","Just buy it dont even 2nd guess it,Quality is good,Nylon braided quiet sturdy,Amazing,Feels like steel harnessed wire - strong,Sturdy and durable. Useful for charging Power Banks,good,Nice quality","One amazing cable for 300 bucks,Ok with charging. Looks very sturdy and durable.,Fast charging upto 25watts 2m in length and really durable.Bought it like the 4th time passed down my older cables to family members all still in working state.,I bought it in 2019 and it almost last three years post heavy usage... Gonna buy it again! Very good quality,Good quality USB C Charging cable that enables Fast Charging for Samsung M21 as well as M33 5G 24 W seeking phones. 2 metre cable length helpful in keeping phone on desk while Charging Adaptor plugged into Electric Outlet. Best value. Similar 2 m cable costs 3x or 4x in retail market. This is best price,Great product. Wanted this as my Portable battery has USB slot and iPad and Kindle Reader have USB-C ports. Fits my requirement perfectly. Charges very fast.,good,Very good overall",9
B08PSQRW2T,"Zoul Type C to Type C Fast Charging Cable 65W 2M/6ft USB C Nylon Braided Cord Compatible with MacBook Oneplus 9 9R Samsung Galaxy S21 Ultra S20+ (2M, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.1886678352943105,-0.0033543577428584,0.4337234674507955,-0.1951469011828075,-0.4586251123895452,"【NOTE before purchase】:This is a USB C to USB C cable, which means it has the same USB C connector on both ends, please be aware that this is not a USB C to USB A cable. So, you may need a USB C wall charger to charge your device.|【Fast Charging & 480Mbps Data Transfer Speed】: Supports QC/PD fast charging, with 65W/30W/18W USB C Power Adapters to use. Data transfer speed is up to 480Mbps between two devices, which means transferring 100 songs within seconds.|【Durable Nylon Braiding】:The strong braided cable not only avoids the tangling but it also comes with Velcro strap so It can be wrapped up and put in a bag or pocket.|【65W / 3.25A Rapid Charging】 ： Built-in Emark smart chip, which makes this USB C to USB C PD cable strong enough to support max 3.25A current 65W power through, as well as support fast charging for more phones, like Macbook Pro 2018, Pixel 2 XL, Samsung Galaxy S20,Note 10,Nexus 5X/6P and more Type-C devices. You need a USB C wall charger to charge your device.|【List of Compatible Devices】:This USB C to USB C Cable can fast charge your Samsung Galaxy S20/S20+/S20 Ultra/S10/ S10+/S9/S9+/S8/S8+/Note 10/Note 10+/Note 9/Note 8/A50s/ A70/A80. and also Compatible with Type-c Port Laptops and Nintendo Switch with the original charger (View Product Description for details)","Abhay Goyal,Apurva,Shilpa,Vishnu Narayanan,Kushagra S.,Rogin Cherian,Amazon Customer,Jay d.","Changing speed,Make it better,Superb Build Quality,Highly satisfied,Best Charging Cable Ever,Good value for money option,Cable quality,Nice","The product was nice its charging awesome,Cant say anything about durability and sturdiness as the part which gets connected to adapter seems to be in a highly vulnerable state. With a flick of hand it might get bent as my last charging chord got to be so i had to buy this one. Something must be done about that.,Very good worth the money,I had to replace the cable that I had recieved with my laptop. I opted Zoul and am highly satisfied by the cable. It's durable and works seamlessly.,This is an amazing product from Zoul. I bought many other cables before from other brands but they didn't work that well. But this, I must say is the Best of all in terms of charging power, durability and sturdiness. Much Recommend!!,I've been using this cable for over 6 months with my Galaxy S22 it's been working flawlessly. Fast charging works as expected and the 2m length makes it convenient to use it in bed. Would recommend to anyone looking for a long cable. Infact, my brother purchased one after seeing me buy it.,The cable has good length, charges very fast,",9
B002SZEOLG,"TP-Link Nano USB WiFi Dongle 150Mbps High Gain Wireless Network Wi-Fi Adapter for PC Desktop and Laptops, Supports Windows 10/8.1/8/7/XP, Linux, Mac OS X (TL-WN722N)",Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,0.7751219095976319,0.3153561223631588,-0.6072128544311135,0.197975117141981,5.306816783404504,"150 Mbps Wi-Fi —— Exceptional wireless speed up to 150Mbps brings best experience for video streaming or internet calls|Easy Set up —— Easy wireless security encryption at a push of the WPS button|Antenna —— 4dBi detachable Omni Directional antenna, remarkably strengthen signal power of the USB adapter|Compatibility —— Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier, Linux|Interface —— USB 2.0|In an unlikely case of product quality related issue, we may ask you to reach out to brand’s customer service support and seek resolution. We will require brand proof of issue to process replacement request.","Azhar JuMan,Anirudh Sood,Hari Krishnan PS,Akash Jindal,PRADEEP,Rajesh,Divya Kothari,abhijit","Works on linux for me. Get the model with antenna.,Does what it say but other brands available at lesser price,Easy Handle,Great product,Perfect working,Speed is perfect,Great Design, Build, Connectivity Range, Packaging and other features but no linux support since v2,Very good","I use this to connect an old PC to internet. I tried lubuntu 20 and ubuntu 22, it worked out of the box in both, didn't have to do any setup. There's an extender cable so you can place this in a comfortable place. Get the model with antenna because otherwise you'll have range problems if you're not directly in line of sight from your wifi router.,The wifi dongle is a simple plug & play device, will start catching available networks right after you plug it into your USB port, no additional installations/ softwares requires. Signal strength is good.... just wonder what would be different in other adapters of lesser known brands which are available at a much more competitive pricing, hence a star less.,Pros:*Easy to use & Portable*Can be connected to Mobile Hotspot and used in PC( Budget Friendly)*Less installation process*No heating issues & Good Coverage*Best alternative for USB Tethering (phone's battery may get damaged for long term run with Tethering)Cons:*Internet connection speed varies at times, also depends on your modem or cellular connection*Issues occur while installing via CD, which is available along with the product( Installation driver can be downloaded from TP-Link site)*Needed to reconnect the adapter every time system is turned ON*Will not work if your software has some issues, so encountered any just update your system(worked for me)*Support Center is worse, calls are unattended most of the times or just visit nearby storeConclusion:Brought this @499/-Ideal for users who don't need very high speed internet usage,a good alternative for USB Tethering and are on Budge(1080p Youtube videos can be easily played with this without any interruptions),wifi connectivity is a great good result for me. however, some jitter problems did exist.,This is perfect device to connect wifi. Go for it.,This wifi adopter is good working,(Pictures attached)Size/Design:  ★ ★ ★ ★ ★Build Quality: ★ ★ ★ ★ ★Packaging:  ★ ★ ★ ★ ★Software:  ★ ★ ★ ★Speed:  ★ ★ ★ ★ ★Connectivity:  ★ ★ ★ ★ ★Experience:  ★ ★ ★ ★ ★Warranty:  ★ ★ ★ ★ ★Size and Design:The best part about this is that it is very compact in size and very sober and elegant in design. This is a big plus as it is easy plug in and use, add to it the good sober design.Build Quality:The build quality is undoubtedly superb. Just no qualms about that, at all. When held, it doesnt give off that cheap and flimsy product-like feeling. It is good sturdy with its build quality.Packaging:This part is also a big plus as the item was well cushioned and packaged with all the necessary items that ensured that no damage could have been caused to the product during transportation. This ensures that I as a customer have received something not damaged internally already.Software:This is actually good but not great part with the product.The good part is that a CD has been provided with it along with a manual.The not great part is that NO LINUX SUPPORT has been given from Version 2 onwards. This is bad, really.Speed:It easily supports net speeds upto 300 Mbps. Practically speaking, I have tested it at my home and it easily supports net speed of over 100-150 Mbps without a sigh.On testing I found that it did connect to 5GHz network, without any issue.Connectivity:Please mark its not feet its metres. Multiply metres x 3 to get the distance in feet.It easily connects to my laptop or phone from 7 metres across one room. So thats 21 feet. I mean even our old bluetooth used to connect to about 15 ft.So 20-25 feet is not at all an issue with this. This is the big plus I found with the product.Experience:From this point of view, so far except the linux non-compatibility issue, I found no other flaws with this product.So overall its a great product.Warranty:Its 3 years so I am assured that atleast for 3 years I am tension-free and not just 1 year, contrary to most electronic items today that only provide 1 year warranty with their items.,Best adapter I have bought ever. Works nicely seemless connectivity",48
B082T6GXS5,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, MFi Certified Charger for Apple iPhone, iPad, Silver, 6-Ft",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1.4635431559490195,1.3259339363659883,-0.1908383256783498,1.3773411721163398,-0.3671959858493864,Added Protection: An additional layer of protection has been added to the Lightning and USB ends to improve durability and reduce fraying;,"Brian Visvasam,CHAITHANYA GOUD DONTHI,Suresh Kannan B S,Ankur J,Anil Kumar M G,Sudheesh,himanshu verma,Dr. Pranab","Good,QUALITY IS GOOD,Value for money product,Very nice,Not supporting for CarPlay,Good,1 month review,strong enough","It works more than expected , little bit lose but other than that it works well till date , it is really long and  that is so much useful,QUALITY IS GOOD.LOVE IT.NO ISSUES SO FAR.,Bought for around 800 rupees. Cable is little bit lengthier (they have mentioned the length of the cable too, so can’t complain it). Overall the product is far far better, best and worth for the penny.,Build quality is great, looks good as well, my last amazonbasics cable lasted around 3 years so I am expecting the similar from this one.,Not supporting for CarPlay. And this product I want to cancel but Amazon don’t have option to cancel.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/C1c42PWPh0S._SY88.jpg,It's sturdy and durable. Using since one month no issues reported...,Nice product by Amazon Basics",9
B09CMQRQM6,"Ambrane Fast 100W Output Cable with Type-C to Type-C for Mobile, Laptop, Macbook & Table Charging, 480mbps Data Sync Speed, Braided Cable, 1.5m Length (ABCC-100, Black-Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,0.0867006632462444,-0.2689464244978728,-0.6072128544311135,0.197975117141981,-0.516146963999777,"Stay ahead and never miss out with a 5A fast charging speed for your devices|It supports Power Delivery technology (PD) to keep your devices boosted up with power|Always stay ahead in the power league with a 100W power transfer|Its sturdy cord is tough enough to withstand 10000+ bends|Crafted for convenience, it allows you to charge and sync data with just one cable|It is widely compatible with all types of Type-C enabled devices and even laptops that have a Type-C port|We take pride in stating that this product is Made in India at our manufacturing facility in Haryana|It comes with a 6 months warranty against manufacturing defects. For any issue, please contact +91-11-45911111 or care@a","Siddhartha G.,BABU ARIF,Parikshit giri,Adwait,Anil Kumar Singh,VIKRAM RAJAI,vasumathy,Shivam thakur","Durable,Good Product,Okay 👌,So far so good,An absolute best,Good cable,Worth the money,Good for charging Not good for data transfer","The cable does support fast PD charging, I have tried it on my laptop, and also tried it on the powerbank.Tested on the Samsung 45watt charger and it worked fine for the phone, tried the same on charger on laptop for PD charging, though it charged the laptop but the cable point does heat up quite a bit. So there are chances that if a 100 watt charger is used, it may heat up a lot. Overall the cord is well make, very sturdy and the materials indicate that this cord will be very very durable. The price would could have been on the lower side due to heating otherwise its a good buy.,Good for buy,Like it,I got this for my samsung s10 lite and it is compatible with super fast charger and charged my phone in Super fast charge mode. Value for money. Could not post picture but product is good. Far better than original Samsung cable which cost almost same.,The cable is sterdy, the ends are premium. Charges my One Plus 7T rapidly. Great data transfers on my Macbook as well. I am happy with the purchase.,Good cable,Worth it. Quality of cable is very good. Supports fast charging in Samsung Galaxy devices,Ideal for charging but not for data transfer.(gives an average speed of 30 to 35mbps with my ssd capable of more than 100mbps transfer speed and actually gives with its provided cable)",9
B09C6H53KH,"Duracell Type-C To Micro 1.2M braided Sync & Charge Cable, USB C to Micro Fast Charge Compatible for fast data transmission (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,-0.2740320698418825,-0.5345384912528871,-0.4510724061488271,0.197975117141981,-0.533475177508635,"1.2M Tangle Free durable tough braiding sync & charge cable|Supports Quick Charge 2.0 and 3.0, with max output up to 3A|Ensure fast and stable data transmission up to 480 Mbps|Up to 10,000+ bend and 10,000+ plugging and unplugging test ensure this cable a longer lifespan|Compatible Designed to work flawlessly with all Micro USB Or Type C devices of Mi, Xiaomi, Realme, IQOO, POCO, Android, Samsung, VIVO, OPPO, Oneplus, Redmi, tecno & Google Pixel etc.|2 Years Warranty","Sreejith ks,chetan w.,ASR,vajreshwari,Raghavandra,Kunal Singh,sarath,Sujit b.","Superb,Reviewing after 3 months of use,Good braided cable.,The best cable. Very useful.,0k,Does The Job,superb  Product !!!,It's fast charging cable.","Superb,I'm using this in my car from 3 months quality of product is as described andIt's Working very good with my redme note 5proQuickly charged under 45 min 0 to 100% 5000mah batteryYou just need fast charger.,The purpose of me using this is not for charging but as an attachment for a portable DAC to mobile for IEMs.> Build quality is really good.> Ends are really premium.> Transfers sound without as such without noticeable loss or additions.Cannot comment on its durability. Will update the same later.,The best you can get.. a bit pricey, but then its not easily available in local market. Thnx to duracell that they have this.. It’s convenient if u hv reverse charging from your phone. I use it for digital lock that we have on our home door..,0k,Yes it's a great product for me! It charges my Samsung galaxy J8 which has a USB port with the new samsung 25W charger which has a Type C port! But be careful as it charges at 15W. It does the job pretty well but it's Made in China whereas the Samsung Charger is Made In India,This thing from duracell meets the expected expectation! No wonder.,Very good quality",9
